Date,Open,High,Low,Close,Volume,Name,Pct Returns
2011-10-19,179.68,179.81,177.01,177.39,6708300,IBM,0.07898448519039203
2011-10-18,178.0,179.38,176.25,178.9,15729400,IBM,0.8512317492530785
2011-10-17,189.71,190.16,185.9,186.59,8790300,IBM,4.298490776970376
2011-10-14,188.19,190.53,187.7314,190.53,5368200,IBM,2.1115815424192164
2011-10-13,184.97,187.5,184.5,186.82,4399200,IBM,-1.947199916023723
2011-10-12,186.08,188.0,185.65,186.12,5338200,IBM,-0.3746922171073752
2011-10-11,184.59,186.0,184.11,185.0,5330500,IBM,-0.6017623038899633
2011-10-10,183.0,186.63,182.9,186.62,5784800,IBM,0.87567567567568
2011-10-07,182.32,183.72,181.64,182.39,6842600,IBM,-2.2666380880934645
2011-10-06,176.81,181.99,175.66,181.69,7180900,IBM,-0.3837929711058674
2011-10-05,174.57,177.2961,172.68,176.85,5851700,IBM,-2.663878034013978
2011-10-04,171.54,175.07,168.88,174.74,9200000,IBM,-1.193101498445004
2011-10-03,174.36,177.92,173.04,173.29,9042600,IBM,-0.8298042806455408
2011-09-30,176.01,178.27,174.75,174.87,7807400,IBM,0.911766403139258
2011-09-29,179.69,180.91,175.53,179.17,6944300,IBM,2.458969520215004
2011-09-28,177.97,180.75,177.08,177.55,7732200,IBM,-0.9041692247585997
2011-09-27,176.82,179.62,176.43,177.71,7638800,IBM,0.09011546043367069
2011-09-26,170.96,174.7,169.86,174.51,6745700,IBM,-1.8006865117326076
2011-09-23,166.99,169.54,165.76,169.34,5586600,IBM,-2.9625809409202786
2011-09-22,168.33,169.97,166.5,168.62,8195600,IBM,-0.4251801110192521
2011-09-21,175.0,177.67,172.62,173.02,7043100,IBM,2.609417625429966
2011-09-20,173.57,177.43,172.7,174.72,6209600,IBM,0.9825453704773945
2011-09-19,169.5,173.87,169.43,173.13,4755600,IBM,-0.9100274725274748
2011-09-16,171.33,172.99,169.74,172.99,11048100,IBM,-0.08086409056777821
2011-09-15,168.64,170.16,167.23,170.09,5464400,IBM,-1.676397479623104
2011-09-14,164.01,169.66,161.99,167.24,6980700,IBM,-1.675583514609913
2011-09-13,163.64,163.92,161.54,163.43,4723800,IBM,-2.2781631188710794
2011-09-12,159.64,162.44,158.76,162.42,5247200,IBM,-0.6180015908952008
2011-09-09,164.57,165.19,160.81,161.37,6743900,IBM,-0.6464721093461301
2011-09-08,167.0,169.58,165.1,165.25,6027200,IBM,2.404412220363139
2011-09-07,167.28,167.9,166.16,167.31,6796600,IBM,1.2465960665658082
2011-09-06,163.06,165.55,162.2,165.11,5761200,IBM,-1.3149243918474607
2011-09-02,167.69,168.93,166.0,166.98,4979100,IBM,1.1325782811458796
2011-09-01,172.71,173.68,170.12,170.33,5463900,IBM,2.0062282908132945
2011-08-31,173.29,173.72,170.71,171.91,6074200,IBM,0.9276111078494687
2011-08-30,172.06,173.51,170.88,172.51,4477700,IBM,0.3490198359606733
2011-08-29,170.58,172.72,170.36,172.62,5293400,IBM,0.06376441945394884
2011-08-26,164.85,169.33,163.28,169.14,6438200,IBM,-2.0159888773027546
2011-08-25,167.52,168.53,164.85,165.58,6751600,IBM,-2.1047652831973407
2011-08-24,164.13,166.83,163.35,166.76,6427000,IBM,0.7126464548858458
2011-08-23,160.65,164.59,159.53,164.32,6923300,IBM,-1.4631806188534435
2011-08-22,161.35,161.68,157.62,158.98,7249100,IBM,-3.2497565725413846
2011-08-19,162.17,163.94,157.13,157.54,14068600,IBM,-0.9057743112341199
2011-08-18,166.32,166.46,160.16,163.83,15082600,IBM,3.9926367906563565
2011-08-17,171.57,172.99,169.89,171.48,5129700,IBM,4.669474455227962
2011-08-16,172.19,172.19,169.0,171.24,5585400,IBM,-0.13995801259620855
2011-08-15,171.32,174.0,170.39,172.99,7645400,IBM,1.0219574865685477
2011-08-12,168.5,169.38,165.83,168.2,5187000,IBM,-2.7689461818602323
2011-08-11,164.1,168.77,162.94,166.73,9175600,IBM,-0.8739595719381654
2011-08-10,168.18,169.23,161.85,162.54,13993600,IBM,-2.5130450428836992
2011-08-09,167.46,171.05,162.0,170.61,12517600,IBM,4.964931709117759
2011-08-08,168.83,172.61,166.0,166.22,15804900,IBM,-2.5731199812437766
2011-08-05,172.1,174.22,166.52,172.98,11871800,IBM,4.066899290097448
2011-08-04,176.5,177.92,171.18,171.48,11022300,IBM,-0.8671522719389535
2011-08-03,177.67,179.23,175.41,178.83,6722000,IBM,4.286214135759292
2011-08-02,179.95,182.29,177.86,178.05,5770400,IBM,-0.43616842811609047
2011-08-01,182.6,183.69,178.5,180.75,5842700,IBM,1.5164279696714411
2011-07-29,180.26,183.43,179.73,181.85,6665600,IBM,0.6085753803596106
2011-07-28,181.06,183.27,180.88,181.8,4478800,IBM,-0.027495188342030463
2011-07-27,182.01,182.91,180.93,181.35,5806800,IBM,-0.24752475247525885
2011-07-26,182.94,184.05,182.65,182.93,4356200,IBM,0.8712434518886258
2011-07-25,183.89,184.96,183.28,183.7,4987000,IBM,0.42092603728201006
2011-07-22,184.64,185.63,184.26,185.18,4516100,IBM,0.8056614044638089
2011-07-21,183.59,185.5,182.9,184.9,4958400,IBM,-0.1512042337185493
2011-07-20,183.84,184.42,183.0,183.65,5901100,IBM,-0.6760411032990854
2011-07-19,178.74,185.21,178.65,185.21,13245600,IBM,0.8494418731282316
2011-07-18,174.73,176.46,173.58,175.28,8879700,IBM,-5.361481561470772
2011-07-15,175.08,175.94,174.07,175.54,5347100,IBM,0.1483340940209965
2011-07-14,174.4,176.1,173.84,174.23,4613100,IBM,-0.7462686567164201
2011-07-13,174.9,176.32,174.0,174.32,4074800,IBM,0.051655857200261224
2011-07-12,174.93,175.37,173.89,174.05,5036800,IBM,-0.15488756310233498
2011-07-11,174.9,176.15,174.61,174.99,4766500,IBM,0.540074691180692
2011-07-08,175.49,176.49,175.01,176.49,4399900,IBM,0.8571918395336775
2011-07-07,176.78,177.27,176.12,176.48,5905600,IBM,-0.0056660434019084605
2011-07-06,175.19,177.77,175.09,177.71,5885900,IBM,0.6969628286491503
2011-07-05,173.52,175.4309,173.52,175.43,4586500,IBM,-1.2829891396094806
2011-07-01,171.61,174.65,171.49,174.54,5181700,IBM,-0.5073248589180901
2011-06-30,171.11,172.4468,170.75,171.55,5105200,IBM,-1.7130743669072857
2011-06-29,170.61,170.86,169.82,170.54,3817100,IBM,-0.5887496356747457
2011-06-28,168.33,170.7,168.01,170.01,4850000,IBM,-0.3107775301981919
2011-06-27,165.74,168.24,165.21,167.62,4446700,IBM,-1.4057996588435873
2011-06-24,165.85,165.94,164.57,165.07,4402600,IBM,-1.5212981744421983
2011-06-23,164.06,166.73,163.8,166.12,5271500,IBM,0.63609377839704
2011-06-22,165.59,166.81,165.1,165.68,3960500,IBM,-0.26486876956416383
2011-06-21,165.2,166.75,164.0,166.22,5387300,IBM,0.3259295026557085
2011-06-20,163.7,165.61,163.59,165.02,3956100,IBM,-0.7219347852243985
2011-06-17,164.24,165.1,163.58,164.44,7149700,IBM,-0.35147254878197254
2011-06-16,162.06,163.63,161.78,162.67,4861100,IBM,-1.076380442714675
2011-06-15,162.75,163.41,161.52,162.33,5225600,IBM,-0.20901211040755818
2011-06-14,163.87,164.57,163.65,164.12,7050000,IBM,1.1026920470646129
2011-06-13,164.44,164.46,162.73,163.17,5099200,IBM,-0.578844747745566
2011-06-10,164.57,164.84,162.87,163.18,4683300,IBM,0.006128577557151793
2011-06-09,165.01,165.96,164.76,164.84,4299800,IBM,1.0172815295992121
2011-06-08,163.27,164.85,163.26,164.34,3850800,IBM,-0.3033244358165543
2011-06-07,165.11,165.24,163.61,163.69,4187000,IBM,-0.39552147985882913
2011-06-06,164.76,165.58,164.27,164.75,3619700,IBM,0.6475655201906072
2011-06-03,164.3,165.89,164.13,165.05,5230500,IBM,0.1820940819423411
2011-06-02,166.44,167.1,165.71,166.09,3854100,IBM,0.6301120872462818
2011-06-01,168.9,169.58,166.5,166.56,5134600,IBM,0.28297910771268864
2011-05-31,168.44,169.89,167.82,168.93,9123400,IBM,1.422910662824206
2011-05-27,167.91,168.47,167.0,167.5,3277600,IBM,-0.8465044693068191
2011-05-26,167.46,167.5,165.9,167.18,5771300,IBM,-0.19104477611939785
2011-05-25,167.63,168.4,167.51,167.75,3882100,IBM,0.3409498743868866
2011-05-24,168.5,168.67,167.51,167.99,4643600,IBM,0.14307004470939244
2011-05-23,168.58,168.69,167.07,168.26,5144000,IBM,0.16072385261025612
2011-05-20,170.4,171.15,169.38,170.16,4869900,IBM,1.1292048020919987
2011-05-19,170.86,171.4,169.32,170.59,3538300,IBM,0.2527033380347987
2011-05-18,170.1,171.19,169.46,170.44,4154300,IBM,-0.08793012486078
2011-05-17,167.85,171.41,166.53,170.5,8773200,IBM,0.03520300398967002
2011-05-16,169.81,170.64,168.31,168.86,4662200,IBM,-0.9618768328445659
2011-05-13,171.7,172.15,169.44,169.92,5167400,IBM,0.6277389553476009
2011-05-12,169.65,172.77,168.65,172.24,5138500,IBM,1.365348399246713
2011-05-11,170.3,170.52,167.82,169.5,4663200,IBM,-1.5908035299582068
2011-05-10,169.25,170.9,169.22,170.38,4934800,IBM,0.5191740412979318
2011-05-09,168.39,169.85,168.31,169.1,3594800,IBM,-0.7512618851977959
2011-05-06,169.03,170.15,168.24,168.89,4839400,IBM,-0.12418687167357056
2011-05-05,170.47,170.87,167.5,168.46,7332000,IBM,-0.2546035881342723
2011-05-04,172.36,172.62,169.59,170.62,6890300,IBM,1.2822034904428348
2011-05-03,172.0,173.48,171.23,172.87,5007700,IBM,1.3187199624897339
2011-05-02,172.11,173.54,171.49,172.15,5396200,IBM,-0.41649794643373594
2011-04-29,171.1,173.0,170.48,170.58,5587700,IBM,-0.9119953528899161
2011-04-28,169.99,171.38,169.7,170.78,5087700,IBM,0.11724703951223603
2011-04-27,168.61,170.59,168.46,170.37,5299700,IBM,-0.2400749502283639
2011-04-26,167.99,169.2,167.4,168.49,7300000,IBM,-1.1034806597405633
2011-04-25,167.65,168.77,167.23,167.67,3583800,IBM,-0.4866757671078581
2011-04-21,165.63,168.45,164.86,168.28,6158400,IBM,0.36380986461501674
2011-04-20,163.1,165.89,162.19,164.75,10891800,IBM,-2.0976943189921604
2011-04-19,165.71,166.38,164.44,165.4,6547100,IBM,0.3945371775417428
2011-04-18,164.64,166.16,162.86,165.94,6160700,IBM,0.3264812575574316
2011-04-15,165.0,166.34,164.87,166.21,5287400,IBM,0.1627094130408624
2011-04-14,163.84,165.36,163.16,164.97,4699100,IBM,-0.746044161001147
2011-04-13,163.97,164.93,163.66,163.95,4181900,IBM,-0.6182942353155196
2011-04-12,163.36,163.77,162.3,163.25,3860600,IBM,-0.4269594388533027
2011-04-11,163.44,164.0,163.11,163.95,4139000,IBM,0.4287901990811527
2011-04-08,164.35,164.38,163.16,164.05,3324100,IBM,0.06099420555047974
2011-04-07,164.1,164.5463,163.28,164.38,3666700,IBM,0.20115818348063197
2011-04-06,164.34,164.75,163.81,164.04,3774800,IBM,-0.20683781481932728
2011-04-05,163.81,164.7,163.62,163.99,3612000,IBM,-0.03048037064129483
2011-04-04,164.42,164.73,163.58,164.25,3225100,IBM,0.15854625282027968
2011-04-01,163.7,164.42,163.04,164.27,4381900,IBM,0.012176560121779367
2011-03-31,163.4,164.06,163.07,163.07,3860800,IBM,-0.7305046569672013
2011-03-30,163.55,163.99,163.02,163.6,3394100,IBM,0.32501379775555783
2011-03-29,161.34,163.09,161.15,162.88,3456700,IBM,-0.4400977995109967
2011-03-28,161.54,162.58,161.12,161.37,3972800,IBM,-0.9270628683693438
2011-03-25,160.98,162.74,160.76,162.18,5348100,IBM,0.5019520356943641
2011-03-24,160.23,160.71,158.84,160.04,5145800,IBM,-1.319521519299549
2011-03-23,158.0,160.08,157.53,159.53,4782500,IBM,-0.3186703324168927
2011-03-22,158.56,158.61,157.52,158.0,4311400,IBM,-0.9590672600764738
2011-03-21,157.64,159.63,157.07,157.68,5784000,IBM,-0.20253164556961467
2011-03-18,156.5,156.95,154.32,155.89,11450000,IBM,-1.135210553018784
2011-03-17,154.0,154.5,152.7,154.18,7376400,IBM,-1.0969273205465258
2011-03-16,156.52,156.98,151.71,153.0,12195300,IBM,-0.7653392139058246
2011-03-15,157.35,159.64,156.88,159.02,6475800,IBM,3.934640522875821
2011-03-14,161.16,161.9804,160.09,161.39,4300500,IBM,1.4903785687334858
2011-03-11,162.4,163.24,160.84,162.43,4271000,IBM,0.6444017597125207
2011-03-10,164.64,164.67,161.38,162.02,7041400,IBM,-0.2524164255371497
2011-03-09,163.47,167.72,163.28,165.86,9086600,IBM,2.3700777681767704
2011-03-08,159.7,163.43,159.21,162.28,5384800,IBM,-2.158446882913312
2011-03-07,161.6,162.98,158.85,159.93,5312000,IBM,-1.448114370224296
2011-03-04,163.4,164.31,160.65,161.83,4910700,IBM,1.1880197586444208
2011-03-03,161.42,164.0,161.27,163.48,4057800,IBM,1.0195884570227909
2011-03-02,159.43,161.11,159.41,160.16,3413000,IBM,-2.030829459261063
2011-03-01,163.15,163.15,159.88,159.97,4382800,IBM,-0.11863136863137225
2011-02-28,162.36,162.99,161.24,161.88,4773000,IBM,1.1939738701006508
2011-02-25,161.06,162.34,160.86,162.28,4518400,IBM,0.24709661477637646
2011-02-24,159.63,161.27,159.03,160.77,5707500,IBM,-0.9304905102292316
2011-02-23,161.81,162.68,160.14,160.18,5998100,IBM,-0.3669838900292377
2011-02-22,163.57,164.26,161.78,161.95,5209300,IBM,1.1050068672743052
2011-02-18,164.46,164.84,164.1,164.84,4245000,IBM,1.7845013893176942
2011-02-17,163.3,164.67,162.85,164.24,3230500,IBM,-0.36398932297985187
2011-02-16,163.33,163.6,162.75,163.4,3216000,IBM,-0.5114466634193904
2011-02-15,162.89,163.57,162.52,162.84,3768700,IBM,-0.34271725826193755
2011-02-14,164.18,164.38,162.85,163.22,4129800,IBM,0.2333578973225281
2011-02-11,163.98,165.01,163.31,163.85,5185200,IBM,0.38598211003553207
2011-02-10,163.9,165.0,163.18,164.09,5737800,IBM,0.1464754348489583
2011-02-09,165.62,165.97,164.1,164.65,4633600,IBM,0.341276128953627
2011-02-08,164.82,166.25,164.32,166.05,5612600,IBM,0.8502884907379382
2011-02-07,164.08,164.99,164.02,164.82,4928100,IBM,-0.7407407407407529
2011-02-04,163.48,164.14,163.22,164.0,3755200,IBM,-0.497512437810943
2011-02-03,163.16,164.2,162.81,163.53,4683400,IBM,-0.28658536585365324
2011-02-02,163.4,163.6,162.61,163.3,3904000,IBM,-0.14064697609000865
2011-02-01,162.11,163.94,162.0,163.56,5831300,IBM,0.1592161665646019
2011-01-31,159.18,162.0,158.68,162.0,7197200,IBM,-0.9537784299339713
2011-01-28,161.05,161.9201,158.67,159.21,6725600,IBM,-1.7222222222222139
2011-01-27,161.43,162.18,160.86,161.07,4878300,IBM,1.1682683248539494
2011-01-26,161.67,161.904,160.42,161.04,5353100,IBM,-0.01862544235425867
2011-01-25,159.21,164.35,159.0,161.44,8260800,IBM,0.24838549428713996
2011-01-24,155.42,159.79,155.33,159.63,7285100,IBM,-1.1211595639246785
2011-01-21,156.4,156.78,154.96,155.5,7009000,IBM,-2.587232976257592
2011-01-20,154.53,155.96,154.45,155.8,7439900,IBM,0.19292604501608412
2011-01-19,153.26,156.13,152.8301,155.69,12141000,IBM,-0.0706033376123294
2011-01-18,149.82,151.465,149.38,150.65,9176900,IBM,-3.2372021324426736
2011-01-14,148.89,150.0,148.47,150.0,4544200,IBM,-0.4314636574842434
2011-01-13,149.24,149.29,148.25,148.82,3445800,IBM,-0.7866666666666688
2011-01-12,147.99,149.29,147.67,149.1,4091500,IBM,0.18814675446847673
2011-01-11,148.2,148.35,146.75,147.28,4163600,IBM,-1.2206572769952961
2011-01-10,147.58,148.06,147.23,147.64,3633400,IBM,0.2444323737099241
2011-01-07,148.79,148.86,146.94,147.93,4135700,IBM,0.19642373340560404
2011-01-06,147.13,148.79,146.82,148.66,5029200,IBM,0.49347664435881455
2011-01-05,147.34,147.48,146.73,147.05,4657400,IBM,-1.08300820664603
2011-01-04,147.56,148.22,146.64,147.64,5060100,IBM,0.40122407344438393
2011-01-03,147.21,148.2,147.14,147.48,4603800,IBM,-0.10837171498239151
2010-12-31,146.73,147.07,145.96,146.76,2969800,IBM,-0.4882017900732283
2010-12-30,146.36,147.11,146.25,146.67,3039100,IBM,-0.06132461161079128
2010-12-29,146.0,147.5,145.71,146.52,3661100,IBM,-0.10227040294537026
2010-12-28,145.31,146.15,145.06,145.71,2699600,IBM,-0.5528255528255532
2010-12-27,145.12,145.7,145.0,145.34,2314700,IBM,-0.25392903712854187
2010-12-23,145.89,146.33,145.33,145.89,2424500,IBM,0.37842300811887775
2010-12-22,145.66,146.4,145.58,145.95,3388800,IBM,0.041126876413732916
2010-12-21,144.99,145.99,144.33,145.74,3777100,IBM,-0.14388489208632116
2010-12-20,145.39,145.54,144.39,144.51,3995000,IBM,-0.8439687114038863
2010-12-17,144.69,145.5,144.4,145.0,10027000,IBM,0.3390768804927058
2010-12-16,144.84,145.32,144.15,144.55,4178600,IBM,-0.3103448275861953
2010-12-15,145.13,145.72,144.31,144.72,4447400,IBM,0.1176063645797143
2010-12-14,144.26,146.01,144.26,145.82,4800800,IBM,0.7600884466556046
2010-12-13,145.14,145.4,144.21,144.28,4741000,IBM,-1.056096557399533
2010-12-10,144.88,144.95,143.73,144.82,3503800,IBM,0.37427224840587137
2010-12-09,145.94,145.94,143.52,144.3,4405300,IBM,-0.35906642728903426
2010-12-08,144.35,145.65,143.84,144.98,4961400,IBM,0.47124047124045276
2010-12-07,146.02,146.2999,143.87,144.02,4828600,IBM,-0.6621602979721253
2010-12-06,144.54,145.87,144.52,144.99,3321800,IBM,0.6735175670045779
2010-12-03,144.25,145.68,144.25,145.38,3710600,IBM,0.268984067866751
2010-12-02,144.33,145.85,144.3,145.18,5374000,IBM,-0.1375705048837439
2010-12-01,143.61,145.13,143.51,144.41,6822800,IBM,-0.5303760848601846
2010-11-30,142.24,142.76,141.28,141.46,7674800,IBM,-2.0427948203032953
2010-11-29,143.53,143.67,141.5,142.89,5040300,IBM,1.0108864696734
2010-11-26,145.3,145.3,143.57,143.9,2081300,IBM,0.7068374273917044
2010-11-24,143.95,146.44,143.82,145.81,4874100,IBM,1.3273106323836048
2010-11-23,144.24,144.53,142.33,143.18,4570300,IBM,-1.803717166175156
2010-11-22,144.0,145.43,143.56,145.39,3730700,IBM,1.5435116636401514
2010-11-19,144.38,145.35,143.99,145.05,5015900,IBM,-0.2338537726115808
2010-11-18,143.04,144.99,142.75,144.36,4236200,IBM,-0.47569803516028797
2010-11-17,142.49,142.49,141.39,141.95,4785900,IBM,-1.6694375173178289
2010-11-16,142.93,143.38,141.18,142.24,6342100,IBM,0.20429728777739964
2010-11-15,143.89,144.75,143.27,143.64,3827700,IBM,0.984251968503913
2010-11-12,144.59,145.77,143.55,143.74,4731500,IBM,0.06961849067113057
2010-11-11,144.7,145.5,143.35,145.43,4752200,IBM,1.1757339641018438
2010-11-10,146.09,146.79,145.63,146.55,5172000,IBM,0.7701299594306654
2010-11-09,146.7,147.53,145.63,146.14,5700600,IBM,-0.27976799727057466
2010-11-08,145.35,146.58,145.25,146.46,4459700,IBM,0.21896811276860273
2010-11-05,145.94,146.93,145.67,146.92,4995800,IBM,0.3140789294004964
2010-11-04,144.82,146.84,144.71,146.79,6622500,IBM,-0.08848352845085561
2010-11-03,144.24,144.46,142.63,144.17,5182100,IBM,-1.7848627290687369
2010-11-02,143.85,144.71,143.71,143.84,4626400,IBM,-0.2288964417007544
2010-11-01,143.64,144.26,142.32,143.32,5674600,IBM,-0.3615127919911032
2010-10-29,140.9,144.0,140.75,143.6,8439300,IBM,0.1953670108847394
2010-10-28,141.84,141.95,140.42,140.9,5481600,IBM,-1.8802228412256206
2010-10-27,139.52,141.57,139.0,141.43,6465300,IBM,0.3761533002129225
2010-10-26,139.29,142.0,138.53,140.67,7327100,IBM,-0.5373683094110349
2010-10-25,140.42,141.4,139.81,139.84,4870000,IBM,-0.5900334115305217
2010-10-22,140.15,140.75,139.46,139.67,4105300,IBM,-0.12156750572083208
2010-10-21,139.81,140.49,138.4,139.83,6221200,IBM,0.11455573852654499
2010-10-20,138.28,139.87,138.13,139.07,6945500,IBM,-0.5435171279410844
2010-10-19,137.3,139.34,136.7,138.03,14159100,IBM,-0.7478248364133133
2010-10-18,140.9,143.03,140.84,142.83,10322700,IBM,3.4775048902412564
2010-10-15,142.1,142.1,140.54,141.06,7220400,IBM,-1.2392354547364093
2010-10-14,140.35,141.5,139.69,141.5,5653100,IBM,0.31192400396993225
2010-10-13,139.91,141.48,139.78,140.37,8784300,IBM,-0.7985865724381647
2010-10-12,138.4,139.99,138.27,139.85,5637300,IBM,-0.37044952625205907
2010-10-11,138.79,139.94,138.64,139.66,4004300,IBM,-0.13585984983911503
2010-10-08,138.4,139.09,138.06,138.85,4540800,IBM,-0.5799799513103276
2010-10-07,137.92,138.88,137.52,138.72,6440800,IBM,-0.09362621534029225
2010-10-06,136.88,137.96,136.83,137.84,4783000,IBM,-0.6343713956170616
2010-10-05,136.18,137.9015,136.12,137.66,6202500,IBM,-0.13058618688335244
2010-10-04,135.23,135.92,134.39,135.25,4059900,IBM,-1.7506901060584057
2010-10-01,135.51,136.28,135.09,135.64,5621200,IBM,0.28835489833640704
2010-09-30,135.5,136.11,133.67,134.14,6425800,IBM,-1.1058684753759929
2010-09-29,134.4,135.805,134.34,135.48,5151200,IBM,0.9989563142984936
2010-09-28,134.67,135.14,133.71,134.89,7481300,IBM,-0.4354886330085628
2010-09-27,133.51,135.0,133.51,134.65,6155400,IBM,-0.177922751871884
2010-09-24,132.42,134.15,132.34,134.11,7122400,IBM,-0.4010397326401738
2010-09-23,131.42,132.78,131.22,131.67,3898800,IBM,-1.8194019834464448
2010-09-22,131.61,132.58,131.4,132.57,4922400,IBM,0.6835269993164861
2010-09-21,131.45,132.8,130.78,131.98,5267900,IBM,-0.44504789922305
2010-09-20,130.24,132.09,130.11,131.79,7145500,IBM,-0.1439612062433704
2010-09-17,129.92,130.6,129.7,130.19,10397400,IBM,-1.214052659534104
2010-09-16,129.2,129.95,128.8,129.67,4685000,IBM,-0.39941623780629376
2010-09-15,128.65,129.96,128.54,129.43,4762500,IBM,-0.18508521631833696
2010-09-14,128.43,129.92,128.43,128.85,4850500,IBM,-0.44811867418682594
2010-09-13,128.63,130.0,128.52,129.61,5271300,IBM,0.5898331393092926
2010-09-10,126.99,128.29,126.26,127.99,4418700,IBM,-1.2499035568243388
2010-09-09,127.27,127.57,126.15,126.36,3436700,IBM,-1.2735369950777398
2010-09-08,126.02,126.5199,125.39,126.08,4477500,IBM,-0.22158911047800434
2010-09-07,126.99,127.36,125.8801,125.95,4353300,IBM,-0.10310913705583458
2010-09-03,126.22,127.6,125.9001,127.58,5142900,IBM,1.2941643509329026
2010-09-02,126.03,126.23,124.65,125.04,5103300,IBM,-1.9909076657783298
2010-09-01,125.31,126.31,124.52,125.77,5623100,IBM,0.5838131797824664
2010-08-31,123.31,123.99,122.28,123.13,5624200,IBM,-2.099069730460368
2010-08-30,125.08,125.2699,123.4,123.4,3604000,IBM,0.2192804353122746
2010-08-27,123.83,124.8,122.42,124.73,6214200,IBM,1.0777957860615972
2010-08-26,125.78,125.78,122.78,122.78,7746600,IBM,-1.5633768940912396
2010-08-25,124.57,125.6,124.0,125.27,5235300,IBM,2.0280175924417554
2010-08-24,125.21,126.02,124.57,124.9,5621200,IBM,-0.29536201804102324
2010-08-23,127.57,128.03,126.44,126.47,4034400,IBM,1.2570056044835853
2010-08-20,128.72,128.98,126.96,127.5,6246300,IBM,0.8144223926622951
2010-08-19,128.67,129.59,128.02,128.9,5402400,IBM,1.098039215686275
2010-08-18,128.87,130.195,127.8,129.3925,4883200,IBM,0.38207913110939185
2010-08-17,128.83,129.85,127.905,128.45,4298300,IBM,-0.728403887396889
2010-08-16,127.47,128.23,126.96,127.77,4009200,IBM,-0.529388867263525
2010-08-13,127.96,128.46,127.33,127.87,4669400,IBM,0.0782656335603038
2010-08-12,127.69,128.78,127.52,128.3,5132200,IBM,0.3362790333933052
2010-08-11,130.69,130.69,129.461,129.83,6316100,IBM,1.1925175370226082
2010-08-10,131.18,132.49,130.77,131.84,5471700,IBM,1.5481783871216237
2010-08-09,130.79,132.34,130.4,132.0,6131700,IBM,0.12135922330096527
2010-08-06,130.41,130.48,128.76,130.14,6136200,IBM,-1.4090909090909154
2010-08-05,130.73,131.98,130.53,131.83,4520600,IBM,1.298601506070396
2010-08-04,130.46,131.5,129.85,131.27,4567500,IBM,-0.42478950163088447
2010-08-03,130.03,131.04,129.33,130.37,5091800,IBM,-0.6856098118382059
2010-08-02,129.25,131.2,129.25,130.76,6437500,IBM,0.2991485771266289
2010-07-30,127.43,128.98,127.04,128.4,6021000,IBM,-1.8048332823493274
2010-07-29,129.06,129.5,127.14,128.02,8994200,IBM,-0.295950155763236
2010-07-28,128.67,129.35,127.88,128.43,4248800,IBM,0.3202624589907721
2010-07-27,128.78,129.17,127.89,128.63,4648200,IBM,0.15572685509614992
2010-07-26,128.18,128.43,127.14,128.41,5174900,IBM,-0.17103319598849032
2010-07-23,127.3,128.8,127.0,128.38,5078000,IBM,-0.023362666459003645
2010-07-22,126.32,127.78,126.05,127.47,6909000,IBM,-0.7088331515812452
2010-07-21,126.44,126.5,124.62,125.27,8615500,IBM,-1.7258962893229812
2010-07-20,122.97,126.56,122.93,126.55,16337400,IBM,1.0217929272770876
2010-07-19,128.67,130.38,128.37,129.79,8388600,IBM,2.560252864480428
2010-07-16,129.96,130.15,127.85,128.03,7002900,IBM,-1.356036674628236
2010-07-15,129.87,130.92,129.55,130.72,6186800,IBM,2.10107006170428
2010-07-14,129.32,131.6,129.14,130.72,6607200,IBM,0.0
2010-07-13,128.97,130.98,128.69,130.48,6687700,IBM,-0.1835985312117594
2010-07-12,127.37,128.83,127.16,128.67,4206900,IBM,-1.387185775597799
2010-07-09,127.9,128.2,127.29,127.96,3898000,IBM,-0.5517991761871399
2010-07-08,127.37,128.15,126.74,127.97,5439300,IBM,0.007814942169437344
2010-07-07,123.47,127.12,123.47,127.0,7090300,IBM,-0.7579901539423339
2010-07-06,123.58,124.63,122.17,123.46,6348700,IBM,-2.78740157480315
2010-07-02,123.29,123.29,120.61,121.86,6454500,IBM,-1.2959663048760728
2010-07-01,123.55,124.21,121.61,122.57,9742100,IBM,0.5826358115870622
2010-06-30,124.83,125.22,123.0,123.48,8018000,IBM,0.7424328954882986
2010-06-29,127.35,128.4,124.12,125.09,9376200,IBM,1.303854875283439
2010-06-28,127.65,129.47,127.22,128.98,6335100,IBM,3.109760972100073
2010-06-25,128.34,129.095,127.12,127.12,10420400,IBM,-1.442084044037828
2010-06-24,129.57,129.73,127.7,128.19,5565500,IBM,0.8417243549402098
2010-06-23,129.25,131.47,129.09,130.11,6855800,IBM,1.4977767376550544
2010-06-22,130.37,131.47,129.07,129.3,6030200,IBM,-0.6225501498731911
2010-06-21,131.42,131.94,130.22,130.65,6857800,IBM,1.044083526682127
2010-06-18,131.02,131.25,130.13,130.15,9581400,IBM,-0.38270187523918864
2010-06-17,130.07,131.03,129.86,130.98,5571000,IBM,0.6377257011140891
2010-06-16,128.34,130.68,128.34,130.35,6401000,IBM,-0.4809894640403045
2010-06-15,128.93,129.95,128.37,129.79,6652500,IBM,-0.4296125815113183
2010-06-14,128.5,129.97,128.49,128.5,6753000,IBM,-0.9939132444718335
2010-06-11,126.73,128.8,126.44,128.45,5820200,IBM,-0.03891050583658684
2010-06-10,125.99,128.22,125.8,127.68,7479700,IBM,-0.5994550408719213
